Date,YNDX,POLY,TCSG,OZON,OKEY,MDMG,QIWI,HHRU,GLTR,GEMC,FIXP,FIVE,ETLN,AGRO,UPRO,SFIN,ENPG,ENRU,PHOR,TRNFP,TGKA,TATNP,FLOT,AFKS,SELG,SGZH,CHMF,SBERP,SBER,SMLT,RNFT,HYDR,RUAL,RTKMP,RTKM,FEES,ROSN,RENI,PLZL,PIKK,NVTK,NLMK,MTSS,MOEX,MAGN,CBOM,MTLRP,MTLR,MGNT,MVID,LKOH,LSRG,IRAO,DSKY,GMKN,GAZP,VTBR,BSPB,BELU,AFLT,ALRS,MSNG
2022-02-13,3457.5333333333333,1160.0,5253.5,1479.3333333333333,43.53333333333333,741.6666666666666,558.6666666666666,3252.6666666666665,527.75,971.0,462.6666666666667,1716.3333333333333,90.08,1082.5333333333333,2.3783333333333334,472.66666666666663,942.6666666666666,0.7884,5882.333333333333,148000.0,0.009646666666666666,433.5333333333333,68.09333333333333,19.254,51.76,9.719666666666667,1612.4,247.02,258.07666666666665,4574.5,148.8,0.7273333333333334,82.16666666666667,67.76666666666667,71.64666666666666,0.13636666666666666,553.1333333333333,64.63666666666667,12627.5,912.0,1598.0666666666666,225.83333333333334,282.1333333333333,135.06,63.126666666666665,6.651,340.8666666666667,140.04666666666665,4961.5,381.6666666666667,6766.5,730.6666666666666,3.6326666666666667,108.74,21950.666666666668,320.6,0.040356666666666666,84.88333333333333,3125.0,57.63333333333333,116.30666666666666,2.0415
2022-02-14,3471.4,1175.0,5223.0,1475.5,43.1,745.0,559.5,3251.0,531.6,970.0,469.0,1727.0,89.2,1078.8,2.363,474.4,957.0,0.7876,5950.0,149050.0,0.0097,433.9,67.74,19.207,51.74,9.69,1619.0,245.1,256.7,4515.0,149.0,0.7276,83.4,67.6,72.19,0.13558,556.0,64.0,12799.0,903.0,1618.8,228.02,280.8,134.49,63.54,6.617,348.3,140.82,4956.5,379.1,6796.0,740.0,3.6315,109.46,22082.0,321.85,0.040285,85.38,3106.0,57.3,115.52,2.0485
2022-02-15,3953.2,1163.2,5519.5,1669.0,42.87,751.0,574.0,3451.0,542.75,970.9,472.0,1795.0,91.02,1097.6,2.38,473.6,975.0,0.8012,6114.0,152900.0,0.00982,450.7,67.15,20.25,51.13,9.94,1651.0,258.88,274.0,4557.0,156.4,0.7542,86.35,68.5,72.66,0.139,565.95,62.55,12590.5,942.5,1620.0,233.04,287.3,137.5,65.7,6.752,342.85,155.56,5239.0,385.5,6979.0,740.4,3.7905,113.5,22324.0,333.6,0.041885,85.3,3138.0,59.42,115.79,2.0415
2022-02-16,4044.8,1205.7,5488.5,1715.0,43.82,751.7,583.0,3355.0,548.0,977.0,465.9,1873.5,91.98,1097.8,2.435,474.8,998.0,0.8006,6170.0,152600.0,0.009912,455.1,68.52,21.322,52.03,9.972,1669.0,262.49,277.78,4550.5,157.0,0.7613,89.0,69.1,72.92,0.1412,571.55,62.2,12910.5,948.0,1621.4,235.7,287.4,141.89,65.1,6.783,353.0,157.2,5395.0,394.7,6970.0,741.0,3.83,113.74,22304.0,336.5,0.042925,86.19,3147.0,60.42,115.6,2.0815
2022-02-17,3772.6,1239.2,5147.0,1590.0,42.92,733.3,564.0,3325.0,528.05,967.0,461.5,1836.5,89.5,1074.8,2.38,470.0,959.0,0.796,5953.0,149550.0,0.009764,441.5,67.6,20.19,54.18,9.814,1612.8,250.08,260.58,4355.0,150.6,0.7503,83.245,67.4,71.14,0.13708,549.5,60.19,13340.5,907.5,1542.8,227.52,283.45,137.49,62.305,6.732,333.5,148.0,5224.5,381.3,6733.0,746.0,3.6695,110.3,21774.0,323.51,0.041185,85.5,3053.0,58.08,109.77,2.026
2022-02-18,3475.4,1226.0,4821.5,1478.0,41.35,724.2,559.0,3028.0,519.0,963.2,442.0,1773.5,86.38,1056.0,2.354,467.0,927.0,0.786,5850.0,147000.0,0.009546,433.3,66.1,18.889,53.99,9.45,1636.0,240.0,250.28,4419.0,146.6,0.7478,80.5,66.4,69.24,0.13272,519.5,60.0,12894.0,880.5,1492.8,226.9,272.85,133.16,61.485,6.487,325.0,140.55,5041.5,372.6,6456.5,740.0,3.49,104.14,21450.0,309.48,0.03929,77.97,2992.0,55.7,103.44,2.028
2022-02-19,3338.866666666667,1187.1333333333334,4706.0,1405.1666666666667,40.236666666666665,701.4666666666667,523.0,2977.3333333333335,501.98333333333335,940.9666666666667,429.3333333333333,1698.8333333333333,83.57333333333332,1030.0,2.286,465.2,890.0,0.7723333333333333,5745.333333333333,143633.33333333334,0.009382666666666668,413.1666666666667,64.32333333333332,17.909333333333333,52.25333333333334,9.133666666666667,1588.7333333333333,225.00333333333333,233.85333333333332,4346.0,141.13333333333333,0.7168666666666667,76.83333333333333,64.43333333333334,67.19,0.12578666666666666,492.56666666666666,56.666666666666664,12702.666666666666,821.9666666666667,1422.4666666666667,218.26,261.81666666666666,128.36666666666667,58.49,6.254666666666667,312.68333333333334,134.36666666666667,4774.333333333333,359.40000000000003,6241.0,727.4666666666667,3.3106666666666666,100.42,20717.333333333332,292.0866666666667,0.0369,75.69,2854.3333333333335,52.66666666666667,99.06,1.9941666666666666
2022-02-20,3202.3333333333335,1148.2666666666667,4590.5,1332.3333333333333,39.123333333333335,678.7333333333333,487.0,2926.6666666666665,484.96666666666664,918.7333333333333,416.6666666666667,1624.1666666666667,80.76666666666667,1004.0,2.218,463.40000000000003,853.0,0.7586666666666667,5640.666666666667,140266.66666666666,0.009219333333333333,393.0333333333333,62.54666666666667,16.929666666666666,50.516666666666666,8.817333333333332,1541.4666666666667,210.00666666666666,217.42666666666668,4273.0,135.66666666666666,0.6859333333333334,73.16666666666667,62.46666666666667,65.14,0.11885333333333334,465.6333333333333,53.333333333333336,12511.333333333334,763.4333333333333,1352.1333333333332,209.62,250.78333333333333,123.57333333333334,55.495,6.022333333333333,300.3666666666667,128.18333333333334,4507.166666666667,346.2,6025.5,714.9333333333333,3.1313333333333335,96.7,19984.666666666668,274.6933333333333,0.03451,73.41,2716.6666666666665,49.63333333333333,94.67999999999999,1.9603333333333335
2022-02-21,3065.8,1109.4,4475.0,1259.5,38.01,656.0,451.0,2876.0,467.95,896.5,404.0,1549.5,77.96,978.0,2.15,461.6,816.0,0.745,5536.0,136900.0,0.009056,372.9,60.77,15.95,48.78,8.501,1494.2,195.01,201.0,4200.0,130.2,0.655,69.5,60.5,63.09,0.11192,438.7,50.0,12320.0,704.9,1281.8,200.98,239.75,118.78,52.5,5.79,288.05,122.0,4240.0,333.0,5810.0,702.4,2.952,92.98,19252.0,257.3,0.03212,71.13,2579.0,46.6,90.3,1.9265
2022-02-22,3154.8,1195.0,4488.5,1394.5,37.0,689.8,536.5,3069.0,501.0,887.0,426.5,1720.0,74.96,1016.8,2.093,439.2,850.5,0.76,5680.0,146000.0,0.00924,399.6,58.61,17.77,48.93,8.6,1604.8,204.3,208.53,3880.0,127.6,0.7379,75.7,63.05,67.94,0.11754,431.3,50.01,13014.0,700.0,1354.0,220.04,260.85,115.79,57.3,5.686,303.0,128.0,4600.0,327.6,6020.0,645.4,3.2735,95.5,21150.0,283.51,0.034215,70.0,2787.0,49.52,99.3,1.945
2022-02-23,2572.4,1050.65,3764.0,1197.25,30.744999999999997,619.4,458.25,2581.5,455.225,786.55,370.3,1495.5,60.089999999999996,919.9,1.841,429.6,750.25,0.6778,5427.5,125725.0,0.007818,336.6,48.96,15.21,44.705,7.6015,1427.4,168.15,170.35500000000002,3108.0,102.69999999999999,0.67825,71.475,57.4,61.37,0.10139000000000001,353.0,46.019999999999996,11412.0,620.0,1177.7,200.36,233.75,104.165,52.8625,5.3815,228.0,98.0,3956.0,278.25,5335.0,553.0,2.65825,86.25,19675.0,246.755,0.0271575,60.0,2351.0,42.61,88.155,1.6985000000000001
2022-02-24,1990.0,906.3,3039.5,1000.0,24.49,549.0,380.0,2094.0,409.45,686.1,314.1,1271.0,45.22,823.0,1.589,420.0,650.0,0.5956,5175.0,105450.0,0.006396,273.6,39.31,12.65,40.48,6.603,1250.0,132.0,132.18,2336.0,77.8,0.6186,67.25,51.75,54.8,0.08524,274.7,42.03,9810.0,540.0,1001.4,180.68,206.65,92.54,48.425,5.077,153.0,68.0,3312.0,228.9,4650.0,460.6,2.043,77.0,18200.0,210.0,0.0201,50.0,1915.0,35.7,77.01,1.452
2022-02-25,1931.2,837.0,3054.5,1005.5,26.86,550.0,392.5,1549.0,362.5,710.0,288.8,1179.0,52.22,864.8,1.649,440.0,641.0,0.6418,5015.0,128750.0,0.007362,313.1,45.37,12.63,44.55,7.74,1315.0,131.3,131.12,2597.5,86.2,0.6542,60.055,58.7,62.27,0.09308,307.95,43.81,10633.0,495.0,1134.0,177.5,217.5,95.51,47.675,5.17,222.0,83.3,3202.0,264.4,4915.0,520.0,2.579,84.34,19052.0,228.0,0.02011,66.98,2229.0,36.74,79.6,1.707
2022-02-26,1933.9750000000001,838.028125,3052.484375,1003.453125,26.85909090909091,552.430303030303,394.8333333333333,1541.84375,361.1046875,714.2363636363636,289.99375000000003,1177.46875,52.333333333333336,872.5333333333333,1.6398387096774194,439.7225806451613,641.6296296296297,0.6365612903225807,5064.444444444444,128461.11111111111,0.007334516129032258,313.6888888888889,45.14322580645161,12.63962962962963,44.65483870967741,7.754838709677419,1313.7037037037037,131.45185185185187,131.30962962962963,2575.967741935484,85.87096774193549,0.6552111111111111,60.406666666666666,58.62903225806452,62.38962962962963,0.09369925925925926,309.88518518518515,43.58193548387097,10694.74074074074,495.3703703703704,1141.762962962963,177.7037037037037,217.05925925925925,95.70407407407409,47.672592592592586,5.183481481481482,220.36129032258066,83.07354838709678,3211.462962962963,262.8225806451613,4937.592592592592,517.5870967741936,2.5723703703703706,84.16666666666667,19123.777777777777,229.13,0.02006888888888889,66.5458064516129,2236.6451612903224,36.5162962962963,79.96259259259259,1.7013870967741935
2022-02-27,1936.75,839.05625,3050.46875,1001.40625,26.85818181818182,554.8606060606061,397.1666666666667,1534.6875,359.709375,718.4727272727273,291.1875,1175.9375,52.446666666666665,880.2666666666667,1.6306774193548388,439.4451612903226,642.2592592592592,0.6313225806451613,5113.888888888889,128172.22222222222,0.007307032258064516,314.27777777777777,44.916451612903224,12.64925925925926,44.75967741935484,7.769677419354839,1312.4074074074074,131.6037037037037,131.49925925925928,2554.435483870968,85.54193548387097,0.6562222222222223,60.75833333333333,58.558064516129036,62.50925925925926,0.09431851851851851,311.82037037037037,43.35387096774194,10756.481481481482,495.74074074074076,1149.525925925926,177.90740740740742,216.61851851851853,95.89814814814815,47.67018518518518,5.196962962962963,218.7225806451613,82.84709677419355,3220.925925925926,261.2451612903226,4960.185185185185,515.174193548387,2.565740740740741,83.99333333333334,19195.555555555555,230.26,0.020027777777777776,66.1116129032258,2244.2903225806454,36.29259259259259,80.32518518518518,1.6957741935483872
2022-02-28,1939.525,840.084375,3048.453125,999.359375,26.857272727272726,557.290909090909,399.5,1527.53125,358.3140625,722.709090909091,292.38125,1174.40625,52.56,888.0,1.6215161290322582,439.1677419354839,642.8888888888889,0.626083870967742,5163.333333333333,127883.33333333333,0.007279548387096774,314.8666666666667,44.68967741935484,12.658888888888889,44.86451612903225,7.784516129032258,1311.111111111111,131.75555555555556,131.6888888888889,2532.9032258064517,85.21290322580646,0.6572333333333333,61.11,58.48709677419355,62.628888888888895,0.09493777777777777,313.75555555555553,43.1258064516129,10818.222222222223,496.1111111111111,1157.2888888888888,178.11111111111111,216.17777777777778,96.09222222222223,47.66777777777777,5.210444444444445,217.08387096774194,82.62064516129033,3230.3888888888887,259.66774193548383,4982.777777777777,512.7612903225806,2.559111111111111,83.82000000000001,19267.333333333332,231.39,0.019986666666666666,65.67741935483872,2251.935483870968,36.06888888888889,80.68777777777777,1.6901612903225807
2022-03-01,1942.3,841.1125,3046.4375,997.3125,26.856363636363636,559.7212121212121,401.8333333333333,1520.375,356.91875,726.9454545454546,293.575,1172.875,52.67333333333333,895.7333333333333,1.6123548387096773,438.89032258064515,643.5185185185185,0.6208451612903226,5212.777777777777,127594.44444444444,0.007252064516129032,315.4555555555556,44.46290322580645,12.66851851851852,44.96935483870968,7.799354838709678,1309.8148148148148,131.90740740740742,131.87851851851852,2511.3709677419356,84.88387096774194,0.6582444444444444,61.461666666666666,58.41612903225807,62.74851851851852,0.09555703703703704,315.69074074074075,42.89774193548387,10879.962962962964,496.48148148148147,1165.0518518518518,178.3148148148148,215.73703703703703,96.2862962962963,47.66537037037037,5.223925925925926,215.44516129032257,82.3941935483871,3239.8518518518517,258.09032258064514,5005.37037037037,510.3483870967742,2.5524814814814816,83.64666666666668,19339.11111111111,232.52,0.019945555555555557,65.24322580645162,2259.5806451612902,35.84518518518519,81.05037037037036,1.6845483870967743
2022-03-02,1945.075,842.140625,3044.421875,995.265625,26.855454545454545,562.1515151515151,404.1666666666667,1513.21875,355.5234375,731.1818181818181,294.76875,1171.34375,52.78666666666667,903.4666666666666,1.6031935483870967,438.61290322580646,644.1481481481482,0.6156064516129033,5262.222222222223,127305.55555555556,0.00722458064516129,316.0444444444445,44.23612903225806,12.678148148148148,45.07419354838709,7.814193548387097,1308.5185185185185,132.05925925925928,132.06814814814814,2489.8387096774195,84.55483870967743,0.6592555555555556,61.81333333333333,58.34516129032259,62.86814814814815,0.09617629629629629,317.6259259259259,42.66967741935484,10941.703703703704,496.85185185185185,1172.8148148148148,178.5185185185185,215.2962962962963,96.48037037037038,47.66296296296296,5.2374074074074075,213.80645161290323,82.16774193548387,3249.314814814815,256.51290322580644,5027.962962962963,507.93548387096774,2.545851851851852,83.47333333333333,19410.88888888889,233.65,0.019904444444444443,64.80903225806452,2267.2258064516127,35.62148148148148,81.41296296296296,1.6789354838709678
2022-03-03,1947.8500000000001,843.16875,3042.40625,993.21875,26.854545454545455,564.5818181818182,406.5,1506.0625,354.128125,735.4181818181818,295.96250000000003,1169.8125,52.9,911.1999999999999,1.594032258064516,438.3354838709677,644.7777777777778,0.6103677419354839,5311.666666666667,127016.66666666667,0.007197096774193548,316.6333333333333,44.009354838709676,12.687777777777779,45.17903225806452,7.829032258064516,1307.2222222222222,132.2111111111111,132.2577777777778,2468.3064516129034,84.22580645161291,0.6602666666666667,62.165,58.274193548387096,62.98777777777778,0.09679555555555555,319.5611111111111,42.44161290322581,11003.444444444445,497.22222222222223,1180.5777777777778,178.72222222222223,214.85555555555555,96.67444444444445,47.660555555555554,5.2508888888888885,212.16774193548386,81.94129032258064,3258.777777777778,254.93548387096772,5050.555555555556,505.52258064516127,2.5392222222222225,83.3,19482.666666666668,234.78,0.019863333333333334,64.37483870967742,2274.8709677419356,35.397777777777776,81.77555555555556,1.6733225806451613
2022-03-04,1950.625,844.196875,3040.390625,991.171875,26.85363636363636,567.0121212121212,408.8333333333333,1498.90625,352.7328125,739.6545454545454,297.15625,1168.28125,53.013333333333335,918.9333333333333,1.5848709677419355,438.05806451612904,645.4074074074074,0.6051290322580646,5361.111111111111,126727.77777777778,0.007169612903225806,317.22222222222223,43.78258064516129,12.697407407407407,45.28387096774193,7.843870967741935,1305.9259259259259,132.36296296296297,132.4474074074074,2446.7741935483873,83.8967741935484,0.6612777777777777,62.516666666666666,58.20322580645161,63.10740740740741,0.09741481481481482,321.4962962962963,42.21354838709678,11065.185185185184,497.5925925925926,1188.3407407407408,178.92592592592592,214.4148148148148,96.86851851851853,47.65814814814814,5.26437037037037,210.52903225806452,81.71483870967742,3268.240740740741,253.35806451612902,5073.148148148148,503.10967741935485,2.5325925925925925,83.12666666666667,19554.444444444445,235.91,0.01982222222222222,63.94064516129033,2282.516129032258,35.17407407407408,82.13814814814815,1.667709677419355
2022-03-05,1953.4,845.225,3038.375,989.125,26.85272727272727,569.4424242424243,411.1666666666667,1491.75,351.3375,743.8909090909091,298.35,1166.75,53.126666666666665,926.6666666666666,1.5757096774193549,437.7806451612903,646.0370370370371,0.5998903225806452,5410.555555555556,126438.88888888889,0.007142129032258064,317.81111111111113,43.5558064516129,12.707037037037038,45.38870967741935,7.8587096774193546,1304.6296296296296,132.51481481481483,132.63703703703703,2425.241935483871,83.56774193548387,0.6622888888888889,62.86833333333333,58.13225806451613,63.227037037037036,0.09803407407407407,323.43148148148146,41.98548387096774,11126.925925925925,497.962962962963,1196.1037037037038,179.12962962962962,213.97407407407408,97.0625925925926,47.65574074074074,5.277851851851851,208.89032258064515,81.48838709677419,3277.703703703704,251.7806451612903,5095.740740740741,500.6967741935484,2.525962962962963,82.95333333333333,19626.222222222223,237.04,0.01978111111111111,63.50645161290323,2290.1612903225805,34.95037037037037,82.50074074074074,1.6620967741935484
2022-03-06,1956.175,846.253125,3036.359375,987.078125,26.85181818181818,571.8727272727273,413.5,1484.59375,349.9421875,748.1272727272727,299.54375,1165.21875,53.24,934.4,1.5665483870967742,437.5032258064516,646.6666666666666,0.5946516129032259,5460.0,126150.0,0.007114645161290322,318.40000000000003,43.329032258064515,12.716666666666667,45.49354838709677,7.873548387096774,1303.3333333333333,132.66666666666669,132.82666666666668,2403.7096774193546,83.23870967741935,0.6633,63.22,58.061290322580646,63.34666666666667,0.09865333333333333,325.3666666666667,41.75741935483871,11188.666666666666,498.3333333333333,1203.8666666666666,179.33333333333334,213.53333333333333,97.25666666666667,47.65333333333333,5.291333333333333,207.2516129032258,81.26193548387097,3287.1666666666665,250.2032258064516,5118.333333333333,498.2838709677419,2.5193333333333334,82.78,19698.0,238.17,0.01974,63.072258064516134,2297.8064516129034,34.72666666666667,82.86333333333333,1.6564838709677419
2022-03-07,1958.95,847.28125,3034.34375,985.03125,26.85090909090909,574.3030303030304,415.8333333333333,1477.4375,348.546875,752.3636363636364,300.7375,1163.6875,53.35333333333333,942.1333333333333,1.5573870967741936,437.22580645161287,647.2962962962963,0.5894129032258064,5509.444444444444,125861.11111111111,0.00708716129032258,318.9888888888889,43.10225806451613,12.726296296296297,45.59838709677419,7.888387096774194,1302.037037037037,132.81851851851852,133.0162962962963,2382.1774193548385,82.90967741935484,0.6643111111111111,63.571666666666665,57.99032258064516,63.4662962962963,0.09927259259259259,327.30185185185184,41.52935483870968,11250.407407407407,498.7037037037037,1211.6296296296296,179.53703703703704,213.09259259259258,97.45074074074074,47.650925925925925,5.304814814814815,205.61290322580646,81.03548387096774,3296.6296296296296,248.6258064516129,5140.925925925926,495.8709677419355,2.512703703703704,82.60666666666667,19769.777777777777,239.3,0.019698888888888887,62.638064516129035,2305.451612903226,34.50296296296296,83.22592592592592,1.6508709677419355
2022-03-08,1961.7250000000001,848.309375,3032.328125,982.984375,26.849999999999998,576.7333333333333,418.1666666666667,1470.28125,347.1515625,756.6,301.93125000000003,1162.15625,53.46666666666667,949.8666666666667,1.548225806451613,436.9483870967742,647.925925925926,0.5841741935483871,5558.888888888889,125572.22222222222,0.0070596774193548385,319.5777777777778,42.87548387096774,12.735925925925926,45.70322580645161,7.903225806451613,1300.7407407407406,132.97037037037038,133.20592592592592,2360.6451612903224,82.58064516129032,0.6653222222222223,63.92333333333333,57.91935483870968,63.58592592592593,0.09989185185185184,329.237037037037,41.30129032258065,11312.148148148148,499.0740740740741,1219.3925925925926,179.74074074074073,212.65185185185186,97.64481481481482,47.648518518518514,5.318296296296296,203.9741935483871,80.80903225806452,3306.0925925925926,247.04838709677418,5163.518518518518,493.458064516129,2.5060740740740743,82.43333333333334,19841.555555555555,240.43,0.019657777777777777,62.20387096774194,2313.0967741935483,34.27925925925926,83.58851851851851,1.645258064516129
2022-03-09,1964.5,849.3375,3030.3125,980.9375,26.849090909090908,579.1636363636363,420.5,1463.125,345.75625,760.8363636363636,303.125,1160.625,53.58,957.5999999999999,1.5390645161290322,436.6709677419355,648.5555555555555,0.5789354838709677,5608.333333333333,125283.33333333333,0.007032193548387097,320.1666666666667,42.648709677419355,12.745555555555557,45.80806451612903,7.918064516129032,1299.4444444444443,133.12222222222223,133.39555555555557,2339.1129032258063,82.2516129032258,0.6663333333333333,64.275,57.848387096774196,63.705555555555556,0.1005111111111111,331.1722222222222,41.07322580645162,11373.888888888889,499.44444444444446,1227.1555555555556,179.94444444444446,212.2111111111111,97.83888888888889,47.64611111111111,5.331777777777778,202.33548387096772,80.58258064516129,3315.5555555555557,245.47096774193545,5186.111111111111,491.0451612903226,2.4994444444444444,82.26,19913.333333333332,241.56,0.019616666666666668,61.76967741935484,2320.741935483871,34.05555555555556,83.9511111111111,1.6396451612903227
2022-03-10,1967.275,850.365625,3028.296875,978.890625,26.848181818181818,581.5939393939394,422.8333333333333,1455.96875,344.36093750000003,765.0727272727272,304.31875,1159.09375,53.693333333333335,965.3333333333333,1.5299032258064515,436.39354838709676,649.1851851851852,0.5736967741935484,5657.777777777777,124994.44444444444,0.007004709677419355,320.7555555555556,42.42193548387097,12.755185185185185,45.912903225806446,7.932903225806451,1298.148148148148,133.2740740740741,133.5851851851852,2317.5806451612902,81.92258064516129,0.6673444444444444,64.62666666666667,57.77741935483871,63.825185185185184,0.10113037037037037,333.1074074074074,40.84516129032258,11435.62962962963,499.81481481481484,1234.9185185185186,180.14814814814815,211.77037037037036,98.03296296296297,47.6437037037037,5.345259259259259,200.69677419354838,80.35612903225807,3325.0185185185187,243.89354838709676,5208.7037037037035,488.6322580645161,2.492814814814815,82.08666666666667,19985.11111111111,242.69,0.019575555555555554,61.33548387096775,2328.3870967741937,33.83185185185185,84.3137037037037,1.6340322580645161
2022-03-11,1970.05,851.39375,3026.28125,976.84375,26.847272727272728,584.0242424242424,425.1666666666667,1448.8125,342.965625,769.3090909090909,305.5125,1157.5625,53.806666666666665,973.0666666666666,1.520741935483871,436.1161290322581,649.8148148148148,0.568458064516129,5707.222222222223,124705.55555555556,0.006977225806451613,321.34444444444443,42.19516129032258,12.764814814814816,46.01774193548387,7.9477419354838705,1296.851851851852,133.42592592592592,133.77481481481482,2296.048387096774,81.59354838709677,0.6683555555555556,64.97833333333332,57.70645161290323,63.94481481481482,0.10174962962962962,335.0425925925926,40.61709677419355,11497.37037037037,500.18518518518516,1242.6814814814813,180.35185185185185,211.32962962962964,98.22703703703704,47.6412962962963,5.358740740740741,199.05806451612904,80.12967741935483,3334.4814814814813,242.31612903225806,5231.2962962962965,486.2193548387097,2.4861851851851853,81.91333333333333,20056.88888888889,243.82,0.019534444444444445,60.90129032258065,2336.032258064516,33.608148148148146,84.6762962962963,1.6284193548387096
